id_usuario,latitude_produtor,longitude_produtor,nota,tipo
269,-16.02210635940884,-47.986225204278774,4,Real
553,-15.96778843226439,-47.797184580201986,3,Real
515,-16.022445866016103,-47.97128780260604,7,Real
19,-15.888273196213543,-48.167924297823035,7,Real
134,-15.867929822620473,-48.18893076946422,9,Real
659,-15.789305179965645,-48.213228904466675,4,Real
755,-15.908095038243532,-48.14236215194033,3,Real
694,-15.960984898708181,-48.11559622169974,5,Real
233,-16.005180112461105,-48.02607959556015,4,Real
193,-15.967185379868843,-47.74443051233905,7,Real
720,-15.760201790322142,-47.68140802829809,10,Real
962,-15.818309446012448,-47.92109802601978,10,Real
843,-15.834538486791782,-48.18555947267396,9,Real
823,-15.891105816817026,-47.97583200232041,9,Real
166,-15.62779297528241,-48.174758288040636,3,Real
40,-15.908095038243532,-48.14236215194033,7,Real
452,-15.818309446012448,-47.92109802601978,7,Real
530,-15.96778843226439,-47.797184580201986,5,Real
546,-15.794457042884106,-48.24443154256446,8,Real
712,-15.739492578308576,-47.64160937907283,9,Real
560,-15.791218667949416,-47.88771366236689,6,Real
930,-15.808592558336688,-47.919566856022335,6,Real
707,-15.808592558336688,-47.919566856022335,4,Real
670,-15.62779297528241,-48.174758288040636,5,Real
512,-15.807068838177504,-47.93713797326396,3,Real
225,-15.960984898708181,-48.11559622169974,3,Real
337,-15.891105816817026,-47.97583200232041,3,Real
679,-15.888273196213543,-48.167924297823035,5,Real
75,-16.030156516084975,-48.03290949574748,6,Real
364,-15.867811159057172,-48.23501079018999,9,Real
847,-16.005180112461105,-48.02607959556015,6,Real
197,-15.867929822620473,-48.18893076946422,6,Real
650,-15.834538486791782,-48.18555947267396,5,Real
75,-15.784649282288255,-47.66375932263911,9,Real
821,-15.891105816817026,-47.97583200232041,7,Real
854,-15.784649282288255,-47.66375932263911,6,Real
499,-15.683422573154997,-48.17119961212521,9,Real
845,-15.845077432467845,-48.09006298752325,6,Real
703,-15.96778843226439,-47.797184580201986,3,Real
106,-15.908095038243532,-48.14236215194033,6,Real
496,-15.680229711329549,-48.19129696202176,3,Real
416,-15.881515588082818,-48.14501797943107,3,Real
682,-15.834538486791782,-48.18555947267396,5,Real
300,-15.491909318522744,-47.5947999585635,3,Real
472,-15.680229711329549,-48.19129696202176,5,Real
616,-15.834538486791782,-48.18555947267396,9,Real
175,-15.794457042884106,-48.24443154256446,7,Real
386,-15.96778843226439,-47.797184580201986,7,Real
982,-15.918237147468776,-48.152998269411306,5,Real
642,-15.96778843226439,-47.797184580201986,8,Real
110,-15.970282672946103,-48.202978080533384,5,Real
273,-15.96438995541584,-48.16554953272398,4,Real
140,-15.867929822620473,-48.18893076946422,5,Real
369,-15.784649282288255,-47.66375932263911,4,Real
637,-15.888273196213543,-48.167924297823035,5,Real
893,-15.739492578308576,-47.64160937907283,7,Real
281,-15.845077432467845,-48.09006298752325,9,Real
614,-15.79198604775903,-48.073220609634184,6,Real
972,-15.562076877111464,-47.83444173384607,4,Real
448,-15.845077432467845,-48.09006298752325,10,Real
327,-15.815543074509781,-47.98757000084461,5,Real
917,-16.005180112461105,-48.02607959556015,8,Real
775,-15.955531421279407,-47.93264305083946,8,Real
640,-15.955531421279407,-47.93264305083946,9,Real
798,-15.881515588082818,-48.14501797943107,7,Real
641,-15.867929822620473,-48.18893076946422,3,Real
315,-15.784649282288255,-47.66375932263911,3,Real
579,-15.955531421279407,-47.93264305083946,6,Real
144,-15.845077432467845,-48.09006298752325,8,Real
648,-15.815543074509781,-47.98757000084461,7,Real
552,-15.791218667949416,-47.88771366236689,7,Real
148,-15.818309446012448,-47.92109802601978,9,Real
227,-15.807068838177504,-47.93713797326396,7,Real
337,-16.010895763907747,-48.19137553141773,6,Real
495,-15.867811159057172,-48.23501079018999,7,Real
169,-15.970282672946103,-48.202978080533384,8,Real
487,-16.022445866016103,-47.97128780260604,7,Real
60,-15.784649282288255,-47.66375932263911,10,Real
92,-15.891105816817026,-47.97583200232041,8,Real
240,-15.480836250049698,-47.63352713148677,5,Real
16,-15.789305179965645,-48.213228904466675,6,Real
554,-15.96778843226439,-47.797184580201986,3,Real
710,-15.960984898708181,-48.11559622169974,6,Real
941,-15.760201790322142,-47.68140802829809,10,Real
739,-16.022445866016103,-47.97128780260604,10,Real
28,-15.908095038243532,-48.14236215194033,8,Real
233,-15.683422573154997,-48.17119961212521,10,Real
316,-15.794457042884106,-48.24443154256446,8,Real
610,-15.413159337375612,-47.61419280854606,6,Real
362,-15.955531421279407,-47.93264305083946,3,Real
408,-15.62779297528241,-48.174758288040636,7,Real
749,-15.96438995541584,-48.16554953272398,4,Real
248,-15.908095038243532,-48.14236215194033,8,Real
676,-15.808592558336688,-47.919566856022335,6,Real
965,-15.891105816817026,-47.97583200232041,5,Real
795,-15.480836250049698,-47.63352713148677,8,Real
907,-15.867929822620473,-48.18893076946422,7,Real
661,-15.955531421279407,-47.93264305083946,8,Real
783,-15.955531421279407,-47.93264305083946,3,Real
26,-15.888273196213543,-48.167924297823035,4,Real
910,-15.970282672946103,-48.202978080533384,5,Real
808,-15.562076877111464,-47.83444173384607,9,Real
204,-15.815543074509781,-47.98757000084461,8,Real
505,-15.845077432467845,-48.09006298752325,7,Real
405,-15.918237147468776,-48.152998269411306,4,Real
432,-15.918237147468776,-48.152998269411306,7,Real
817,-15.79198604775903,-48.073220609634184,5,Real
193,-15.413159337375612,-47.61419280854606,7,Real
252,-15.867811159057172,-48.23501079018999,10,Real
65,-15.967185379868843,-47.74443051233905,7,Real
959,-15.967185379868843,-47.74443051233905,6,Real
806,-15.491909318522744,-47.5947999585635,10,Real
597,-15.784649282288255,-47.66375932263911,5,Real
478,-15.760201790322142,-47.68140802829809,10,Real
307,-16.010895763907747,-48.19137553141773,8,Real
649,-15.888273196213543,-48.167924297823035,3,Real
960,-15.845077432467845,-48.09006298752325,3,Real
779,-15.967185379868843,-47.74443051233905,4,Real
774,-16.005180112461105,-48.02607959556015,6,Real
955,-15.807068838177504,-47.93713797326396,3,Real
163,-15.891105816817026,-47.97583200232041,3,Real
85,-15.867929822620473,-48.18893076946422,5,Real
435,-15.79198604775903,-48.073220609634184,5,Real
114,-16.022445866016103,-47.97128780260604,10,Real
374,-15.96778843226439,-47.797184580201986,6,Real
656,-15.794457042884106,-48.24443154256446,7,Real
821,-15.680229711329549,-48.19129696202176,5,Real
765,-15.413159337375612,-47.61419280854606,4,Real
446,-15.680229711329549,-48.19129696202176,6,Real
60,-15.94019852371591,-48.10575213416886,9,Real
849,-15.845077432467845,-48.09006298752325,9,Real
336,-15.94019852371591,-48.10575213416886,9,Real
93,-15.413159337375612,-47.61419280854606,5,Real
144,-15.967185379868843,-47.74443051233905,9,Real
665,-16.005180112461105,-48.02607959556015,5,Real
715,-15.867929822620473,-48.18893076946422,8,Real
449,-15.918237147468776,-48.152998269411306,10,Real
24,-16.02210635940884,-47.986225204278774,4,Real
109,-15.960984898708181,-48.11559622169974,7,Real
548,-15.967185379868843,-47.74443051233905,7,Real
250,-15.62779297528241,-48.174758288040636,7,Real
897,-15.867929822620473,-48.18893076946422,4,Real
559,-15.808592558336688,-47.919566856022335,8,Real
990,-15.888273196213543,-48.167924297823035,7,Real
32,-15.908095038243532,-48.14236215194033,10,Real
682,-15.867811159057172,-48.23501079018999,5,Real
416,-15.79198604775903,-48.073220609634184,4,Real
107,-15.79198604775903,-48.073220609634184,6,Real
207,-15.94019852371591,-48.10575213416886,9,Real
59,-15.94019852371591,-48.10575213416886,4,Real
612,-15.480836250049698,-47.63352713148677,4,Real
472,-15.867811159057172,-48.23501079018999,9,Real
668,-15.62779297528241,-48.174758288040636,8,Real
826,-15.960984898708181,-48.11559622169974,5,Real
798,-15.791218667949416,-47.88771366236689,8,Real
642,-15.96438995541584,-48.16554953272398,8,Real
789,-15.808592558336688,-47.919566856022335,10,Real
587,-15.808592558336688,-47.919566856022335,3,Real
851,-15.789305179965645,-48.213228904466675,4,Real
927,-15.867811159057172,-48.23501079018999,4,Real
19,-15.960984898708181,-48.11559622169974,8,Real
279,-16.005180112461105,-48.02607959556015,4,Real
813,-15.79198604775903,-48.073220609634184,3,Real
362,-15.413159337375612,-47.61419280854606,3,Real
696,-15.760201790322142,-47.68140802829809,10,Real
319,-16.030156516084975,-48.03290949574748,5,Real
602,-16.02210635940884,-47.986225204278774,6,Real
931,-15.491909318522744,-47.5947999585635,8,Real
594,-15.680229711329549,-48.19129696202176,3,Real
711,-15.760201790322142,-47.68140802829809,5,Real
330,-15.888273196213543,-48.167924297823035,5,Real
506,-15.94019852371591,-48.10575213416886,8,Real
616,-16.022445866016103,-47.97128780260604,9,Real
242,-15.480836250049698,-47.63352713148677,6,Real
628,-15.94019852371591,-48.10575213416886,7,Real
396,-16.022445866016103,-47.97128780260604,10,Real
263,-15.808592558336688,-47.919566856022335,8,Real
900,-15.845077432467845,-48.09006298752325,5,Real
319,-15.908095038243532,-48.14236215194033,4,Real
567,-16.005180112461105,-48.02607959556015,5,Real
386,-15.739492578308576,-47.64160937907283,7,Real
365,-15.891105816817026,-47.97583200232041,10,Real
812,-15.834538486791782,-48.18555947267396,3,Real
325,-15.62779297528241,-48.174758288040636,3,Real
899,-16.02210635940884,-47.986225204278774,4,Real
622,-15.789305179965645,-48.213228904466675,9,Real
780,-15.94019852371591,-48.10575213416886,6,Real
396,-16.02210635940884,-47.986225204278774,10,Real
105,-15.808592558336688,-47.919566856022335,7,Real
148,-15.818309446012448,-47.92109802601978,7,Real
10,-15.739492578308576,-47.64160937907283,5,Real
133,-15.818309446012448,-47.92109802601978,5,Real
897,-16.02210635940884,-47.986225204278774,8,Real
68,-16.030156516084975,-48.03290949574748,7,Real
13,-15.867811159057172,-48.23501079018999,8,Real
268,-15.760201790322142,-47.68140802829809,4,Real
349,-15.867929822620473,-48.18893076946422,5,Real
637,-15.807068838177504,-47.93713797326396,6,Real
847,-16.030156516084975,-48.03290949574748,9,Real
585,-15.794457042884106,-48.24443154256446,3,Real
484,-15.760201790322142,-47.68140802829809,6,Real
568,-16.022445866016103,-47.97128780260604,6,Real
375,-15.970282672946103,-48.202978080533384,6,Real
269,-15.680229711329549,-48.19129696202176,3,Real
102,-15.96438995541584,-48.16554953272398,4,Real
756,-15.413159337375612,-47.61419280854606,5,Real
280,-15.845077432467845,-48.09006298752325,8,Real
679,-15.970282672946103,-48.202978080533384,8,Real
162,-15.891105816817026,-47.97583200232041,4,Real
622,-15.683422573154997,-48.17119961212521,9,Real
672,-15.955531421279407,-47.93264305083946,9,Real
691,-15.888273196213543,-48.167924297823035,10,Real
29,-16.005180112461105,-48.02607959556015,10,Real
347,-15.970282672946103,-48.202978080533384,8,Real
338,-15.739492578308576,-47.64160937907283,3,Real
263,-15.784649282288255,-47.66375932263911,3,Real
946,-15.562076877111464,-47.83444173384607,9,Real
170,-15.760201790322142,-47.68140802829809,3,Real
969,-15.680229711329549,-48.19129696202176,4,Real
535,-16.030156516084975,-48.03290949574748,4,Real
178,-15.413159337375612,-47.61419280854606,3,Real
534,-15.96778843226439,-47.797184580201986,4,Real
594,-15.908095038243532,-48.14236215194033,5,Real
891,-15.967185379868843,-47.74443051233905,7,Real
465,-15.918237147468776,-48.152998269411306,6,Real
880,-15.818309446012448,-47.92109802601978,4,Real
367,-15.680229711329549,-48.19129696202176,10,Real
632,-15.79198604775903,-48.073220609634184,4,Real
225,-15.791218667949416,-47.88771366236689,4,Real
647,-15.891105816817026,-47.97583200232041,9,Real
438,-15.791218667949416,-47.88771366236689,8,Real
139,-15.881515588082818,-48.14501797943107,9,Real
129,-15.683422573154997,-48.17119961212521,10,Real
818,-15.794457042884106,-48.24443154256446,8,Real
282,-15.867929822620473,-48.18893076946422,6,Real
353,-15.683422573154997,-48.17119961212521,5,Real
458,-15.818309446012448,-47.92109802601978,9,Real
407,-15.480836250049698,-47.63352713148677,4,Real
917,-16.022445866016103,-47.97128780260604,10,Real
748,-16.010895763907747,-48.19137553141773,4,Real
709,-15.891105816817026,-47.97583200232041,4,Real
901,-15.960984898708181,-48.11559622169974,5,Real
53,-15.908095038243532,-48.14236215194033,3,Real
385,-15.79198604775903,-48.073220609634184,3,Real
80,-15.739492578308576,-47.64160937907283,5,Real
541,-15.784649282288255,-47.66375932263911,6,Real
597,-15.818309446012448,-47.92109802601978,3,Real
685,-15.79198604775903,-48.073220609634184,10,Real
682,-15.413159337375612,-47.61419280854606,10,Real
265,-15.94019852371591,-48.10575213416886,3,Real
338,-15.760201790322142,-47.68140802829809,9,Real
758,-15.834538486791782,-48.18555947267396,8,Real
981,-16.030156516084975,-48.03290949574748,9,Real
791,-15.683422573154997,-48.17119961212521,9,Real
645,-15.96778843226439,-47.797184580201986,7,Real
566,-15.683422573154997,-48.17119961212521,4,Real
529,-15.96438995541584,-48.16554953272398,7,Real
847,-15.955531421279407,-47.93264305083946,7,Real
745,-15.480836250049698,-47.63352713148677,10,Real
958,-15.784649282288255,-47.66375932263911,3,Real
48,-15.834538486791782,-48.18555947267396,4,Real
927,-15.815543074509781,-47.98757000084461,7,Real
459,-15.888273196213543,-48.167924297823035,4,Real
349,-16.010895763907747,-48.19137553141773,3,Real
895,-15.62779297528241,-48.174758288040636,8,Real
967,-16.005180112461105,-48.02607959556015,8,Real
779,-15.867929822620473,-48.18893076946422,7,Real
743,-15.562076877111464,-47.83444173384607,10,Real
150,-16.010895763907747,-48.19137553141773,8,Real
929,-15.96438995541584,-48.16554953272398,8,Real
273,-15.818309446012448,-47.92109802601978,9,Real
769,-15.888273196213543,-48.167924297823035,5,Real
758,-16.022445866016103,-47.97128780260604,10,Real
816,-15.791218667949416,-47.88771366236689,7,Real
189,-15.789305179965645,-48.213228904466675,3,Real
811,-15.413159337375612,-47.61419280854606,9,Real
318,-15.908095038243532,-48.14236215194033,6,Real
643,-16.010895763907747,-48.19137553141773,5,Real
73,-15.680229711329549,-48.19129696202176,3,Real
744,-15.891105816817026,-47.97583200232041,9,Real
561,-15.794457042884106,-48.24443154256446,6,Real
855,-15.739492578308576,-47.64160937907283,7,Real
869,-15.760201790322142,-47.68140802829809,5,Real
442,-15.867811159057172,-48.23501079018999,7,Real
492,-15.970282672946103,-48.202978080533384,3,Real
750,-16.030156516084975,-48.03290949574748,4,Real
846,-15.96778843226439,-47.797184580201986,4,Real
896,-15.480836250049698,-47.63352713148677,5,Real
960,-15.881515588082818,-48.14501797943107,5,Real
215,-15.815543074509781,-47.98757000084461,8,Real
228,-15.413159337375612,-47.61419280854606,6,Real
792,-15.784649282288255,-47.66375932263911,9,Real
211,-15.794457042884106,-48.24443154256446,4,Real
549,-15.791218667949416,-47.88771366236689,4,Real
195,-15.807068838177504,-47.93713797326396,7,Real
118,-15.79198604775903,-48.073220609634184,10,Real
964,-16.030156516084975,-48.03290949574748,7,Real
48,-15.967185379868843,-47.74443051233905,5,Real
132,-15.739492578308576,-47.64160937907283,3,Real
175,-15.94019852371591,-48.10575213416886,8,Real
573,-15.79198604775903,-48.073220609634184,5,Real
699,-15.891105816817026,-47.97583200232041,4,Real
655,-15.760201790322142,-47.68140802829809,4,Real
156,-16.02210635940884,-47.986225204278774,4,Real
473,-15.739492578308576,-47.64160937907283,7,Real
358,-15.680229711329549,-48.19129696202176,3,Real
11,-15.881515588082818,-48.14501797943107,5,Real
725,-15.62779297528241,-48.174758288040636,9,Real
461,-15.818309446012448,-47.92109802601978,4,Real
155,-15.480836250049698,-47.63352713148677,5,Real
515,-15.918237147468776,-48.152998269411306,7,Real
576,-16.02210635940884,-47.986225204278774,9,Real
85,-16.010895763907747,-48.19137553141773,5,Real
969,-15.94019852371591,-48.10575213416886,9,Real
117,-15.808592558336688,-47.919566856022335,10,Real
954,-15.807068838177504,-47.93713797326396,6,Real
32,-15.62779297528241,-48.174758288040636,4,Real
221,-15.94019852371591,-48.10575213416886,3,Real
864,-15.845077432467845,-48.09006298752325,9,Real
653,-15.739492578308576,-47.64160937907283,3,Real
7,-15.908095038243532,-48.14236215194033,3,Real
449,-15.967185379868843,-47.74443051233905,3,Real
147,-15.739492578308576,-47.64160937907283,5,Real
348,-15.867811159057172,-48.23501079018999,8,Real
321,-15.867811159057172,-48.23501079018999,3,Real
14,-15.970282672946103,-48.202978080533384,9,Real
919,-15.818309446012448,-47.92109802601978,3,Real
339,-15.867811159057172,-48.23501079018999,4,Real
958,-15.807068838177504,-47.93713797326396,8,Real
304,-16.010895763907747,-48.19137553141773,3,Real
444,-15.908095038243532,-48.14236215194033,10,Real
310,-15.955531421279407,-47.93264305083946,7,Real
124,-15.881515588082818,-48.14501797943107,8,Real
543,-15.967185379868843,-47.74443051233905,4,Real
988,-15.908095038243532,-48.14236215194033,4,Real
716,-15.562076877111464,-47.83444173384607,9,Real
19,-16.02210635940884,-47.986225204278774,10,Real
467,-15.808592558336688,-47.919566856022335,7,Real
371,-15.845077432467845,-48.09006298752325,8,Real
245,-16.02210635940884,-47.986225204278774,3,Real
252,-15.784649282288255,-47.66375932263911,6,Real
947,-15.794457042884106,-48.24443154256446,9,Real
